"japanese_word","hiragana","meaning","part_of_speech","jlpt_level","frequency","pitch_accent","te_form","ta_form","nai_form","masu_form","example_sentence","example_translation","synonyms","antonyms","nuance","kanji_info","additional_examples","compounds"
"まだ","まだ","hali, hanuz (~magan)","ravish","N5","Top 500","①","","","","","いいえ、まだです。(いいえ、まだです。)","Yo'q, hali yo'q.","","もう","「もう」 ning ziddi va doim INKOR bilan keladi. Qisqa javobi 「まだです」 — juda ko'p ishlatiladi. Ijobiy gapda esa ""hanuz, hamon"" ma'nosini beradi: 「まだ雨が降っています」.","[]","[{""sentence"":""まだ宿題をしていません。(まだしゅくだいをしていません。)"",""translation"":""Hali uy vazifasini qilmadim.""},{""sentence"":""バスはまだ来ません。(ばすはまだきません。)"",""translation"":""Avtobus hali kelmadi.""}]","[{""word"":""まだまだ"",""hiragana"":""まだまだ"",""meaning"":""hali ancha, hali erta""}]"
"これから","これから","endi, bundan buyon, hozirdan boshlab","ravish","N5","Top 1000","⓪","","","","","これから昼ごはんを食べます。(これからひるごはんをたべます。)","Endi tushlik qilaman.","今から","今まで","2-darsdagi 「これ」＋4-darsdagi 「から」. 1-darsdagi 「これからお世話になります」 shu so'zdan. Ikki ma'noli: ""hoziroq"" va ""kelajakda"".","[]","[{""sentence"":""これから会議があります。(これからかいぎがあります。)"",""translation"":""Hozir yig'ilish boshlanadi.""},{""sentence"":""これからもよろしくお願いします。(これからもよろしくおねがいします。)"",""translation"":""Bundan keyin ham hamkorligimiz davom etsin.""}]","[]"
"すてきですね","すてきですね","Buncha chiroyli! / Ajoyib ekan.","ibora","N5","Top 5000","","","","","","そのシャツ、すてきですね。(そのしゃつ、すてきですね。)","Bu ko'ylagingiz juda chiroyli ekan!","きれいですね, いいですね","","Maqtov iborasi — mehmon uy egasining narsalarini maqtaganda ishlatiladi. 「きれい」 ko'zga chiroyli, 「すてき」 esa did va uslubga qoyil qolishni bildiradi.","[]","[{""sentence"":""すてきな庭ですね。(すてきなにわですね。)"",""translation"":""Qanday chiroyli hovli!""},{""sentence"":""そのかばん、すてきですね。(そのかばん、すてきですね。)"",""translation"":""Bu sumkangiz zo'r ekan.""}]","[{""word"":""すてき"",""hiragana"":""すてき"",""meaning"":""ajoyib, chiroyli""}]"
"ごめんください","ごめんください","Hoy, kim bor? (birovnikiga kirganda aytiladi)","ibora","N5","Boshqa","","","","","","ごめんください。—はい、どなたですか。","""Hoy, kim bor?"" — ""Ha, kim bo'lasiz?""","すみません","","Eshik oldida turib, uy egasini chaqirish uchun. 「ごめんなさい」 (kechirasiz) bilan adashtirmang — o'xshash bo'lsa ham, ma'nosi butunlay boshqa.","[]","[{""sentence"":""ごめんください。ミラーです。(ごめんください。みらーです。)"",""translation"":""Uydamisizlar? Men Millerman.""},{""sentence"":""ごめんください。—いらっしゃい。"",""translation"":""\""Kim bor?\"" — \""Xush kelibsiz.\""""}]","[]"
"いらっしゃい","いらっしゃい","Xush kelibsiz.","ibora","N5","Top 5000","","","","","","いらっしゃい。どうぞお上がりください。","Xush kelibsiz. Ichkariga marhamat.","ようこそ","","Uy egasining mehmonga aytadigan so'zi. Do'kon va restoranlarda esa to'liq shakli 「いらっしゃいませ」 ishlatiladi — u mijozga aytiladi va javob talab qilmaydi.","[]","[{""sentence"":""いらっしゃい。よく来ましたね。(いらっしゃい。よくきましたね。)"",""translation"":""Xush kelibsiz. Kelganingiz yaxshi bo'ldi.""},{""sentence"":""いらっしゃいませ。(いらっしゃいませ。)"",""translation"":""Xush kelibsiz (do'konda).""}]","[{""word"":""いらっしゃいませ"",""hiragana"":""いらっしゃいませ"",""meaning"":""xush kelibsiz (do'konda)""}]"
"どうぞお上がりください","どうぞおあがりください","Ichkariga marhamat.","ibora","N5","Boshqa","","","","","","どうぞお上がりください。(どうぞおあがりください。)","Marhamat, ichkariga kiring.","どうぞお入りください","","「上がる」 — ""ko'tarilmoq"" degani. Yapon uyida kiraverish (玄関) past, yashash qismi baland bo'ladi va u yerga poyafzalsiz ""ko'tarilinadi"" — shuning uchun 「入る」 emas, 「上がる」 ishlatiladi.","[{""kanji"":""上"",""meaning"":""yuqori, ust"",""kunReading"":""ue, a, nobo"",""onReading"":""jou"",""strokes"":3}]","[{""sentence"":""さあ、どうぞお上がりください。(さあ、どうぞおあがりください。)"",""translation"":""Qani, marhamat, kiring.""},{""sentence"":""どうぞお上がりください。—失礼します。"",""translation"":""\""Marhamat, kiring.\"" — \""Bezovta qildim.\""""}]","[{""word"":""玄関"",""hiragana"":""げんかん"",""meaning"":""uyning kiraverishi""}]"
"失礼します","しつれいします","Bezovta qildim. / Ruxsat bering. (kirish va chiqishda)","ibora","N5","Top 1000","","","","","","失礼します。(しつれいします。)","Ruxsat bersangiz (kiraman).","おじゃまします","","1-darsdagi 「失礼ですが」 bilan bir ildizdan. Uch holatda: xonaga kirganda, chiqib ketayotganda va telefonni tugatishda. Mehmon uyga kirayotganda 「おじゃまします」 ham deydi.","[{""kanji"":""失"",""meaning"":""yo'qotmoq"",""kunReading"":""ushina"",""onReading"":""shitsu"",""strokes"":5},{""kanji"":""礼"",""meaning"":""odob, ta'zim"",""kunReading"":""-"",""onReading"":""rei"",""strokes"":5}]","[{""sentence"":""お先に失礼します。(おさきにしつれいします。)"",""translation"":""Sizdan oldin ketaman (ishdan chiqayotganda).""},{""sentence"":""では、失礼します。(では、しつれいします。)"",""translation"":""Xo'p, men boray.""}]","[{""word"":""お先に失礼します"",""hiragana"":""おさきにしつれいします"",""meaning"":""sizdan oldin ketaman""}]"
"[～は]いかがですか","[～は]いかがですか","~ga xushingiz qalay? / ~ olasizmi?","ibora","N5","Top 2000","","","","","","コーヒーはいかがですか。(こーひーはいかがですか。)","Qahva olasizmi?","どうですか","","「どうですか」 ning hurmatli shakli. Mehmonga taom yoki ichimlik taklif qilishda ishlatiladi. Javob: 「はい、いただきます」 yoki muloyim rad — 「いいえ、けっこうです」.","[]","[{""sentence"":""お茶はいかがですか。(おちゃはいかがですか。)"",""translation"":""Choy ichasizmi?""},{""sentence"":""もう一杯いかがですか。(もういっぱいいかがですか。)"",""translation"":""Yana bir piyola olasizmi?""}]","[{""word"":""いかが"",""hiragana"":""いかが"",""meaning"":""qanday (hurmatli)""}]"
"いただきます","いただきます","(ovqatdan oldin aytiladigan ibora); olaman, yeyman (kamtarona)","ibora","N5","Top 1000","","","","","","いただきます。(いただきます。)","Bismillo (ovqat oldidan).","もらいます","ごちそうさまでした","So'zma-so'z ""kamtarlik bilan qabul qilaman"" — nafaqat oshpazga, balki jonning o'ziga ham minnatdorchilik. Ovqatdan keyin esa 「ごちそうさまでした」 deyiladi. 「もらいます」ning kamtarona shakli sifatida ham ishlatiladi.","[]","[{""sentence"":""じゃ、いただきます。(じゃ、いただきます。)"",""translation"":""Unda, boshlaymiz.""},{""sentence"":""コーヒーをいただきます。(こーひーをいただきます。)"",""translation"":""Qahva olsam (bo'ladimi).""}]","[{""word"":""ごちそうさまでした"",""hiragana"":""ごちそうさまでした"",""meaning"":""rahmat (ovqatdan keyin)""}]"
"旅行","りょこう","sayohat, safar (～する — sayohat qilmoq)","ot","N5","Top 1000","⓪","","","","","来月ヨーロッパを旅行します。(らいげつよーろっぱをりょこうします。)","Kelasi oy Yevropaga sayohat qilaman.","トラベル, 旅","","「旅（たび）」 dan farqi: 「旅行」 — rejalashtirilgan, aniq maqsadli safar; 「旅」 esa she'riyroq, sarguzashtli sayohat. 5-darsdagi 「行きます」 dagi 「行」 shu yerda ham bor.","[{""kanji"":""旅"",""meaning"":""safar, sayohat"",""kunReading"":""tabi"",""onReading"":""ryo"",""strokes"":10},{""kanji"":""行"",""meaning"":""bormoq, yurmoq"",""kunReading"":""i, yu"",""onReading"":""kou"",""strokes"":6}]","[{""sentence"":""旅行はどうでしたか。(りょこうはどうでしたか。)"",""translation"":""Sayohat qanday o'tdi?""},{""sentence"":""家族と旅行しました。(かぞくとりょこうしました。)"",""translation"":""Oilam bilan sayohat qildim.""}]","[{""word"":""旅行会社"",""hiragana"":""りょこうがいしゃ"",""meaning"":""sayohat agentligi""},{""word"":""新婚旅行"",""hiragana"":""しんこんりょこう"",""meaning"":""asal oyi safari""}]"
"お土産","おみやげ","safardan olib kelinadigan sovg'a; mehmonga borganda olib boriladigan hadya","ot","N5","Top 2000","⓪","","","","","これは京都のお土産です。(これはきょうとのおみやげです。)","Bu — Kiotodan olib kelgan sovg'am.","プレゼント","","Maxsus o'qilish: 「どさん」 emas, 「みやげ」. Yaponiyada safardan qaytgach hamkasblarga 「お土産」 (odatda mahalliy shirinlik) olib kelish deyarli majburiy odob hisoblanadi.","[{""kanji"":""土"",""meaning"":""tuproq, yer"",""kunReading"":""tsuchi"",""onReading"":""do"",""strokes"":3},{""kanji"":""産"",""meaning"":""ishlab chiqarish, tug'ilish"",""kunReading"":""u"",""onReading"":""san"",""strokes"":11}]","[{""sentence"":""旅行のお土産を買いました。(りょこうのおみやげをかいました。)"",""translation"":""Sayohatdan sovg'a sotib oldim.""},{""sentence"":""お土産をどうぞ。(おみやげをどうぞ。)"",""translation"":""Marhamat, sovg'ani oling.""}]","[{""word"":""土産物屋"",""hiragana"":""みやげものや"",""meaning"":""sovg'alar do'koni""}]"
"ヨーロッパ","ヨーロッパ","Yevropa, Ovro'pa","ot","N5","Top 5000","③","","","","","来月ヨーロッパへ行きます。(らいげつよーろっぱへいきます。)","Kelasi oy Yevropaga boraman.","欧州","アジア","Portugalcha ""Europa"" dan o'zlashgan. Rasmiy va gazeta tilida 「欧州（おうしゅう）」 ishlatiladi.","[]","[{""sentence"":""ヨーロッパを旅行しました。(よーろっぱをりょこうしました。)"",""translation"":""Yevropa bo'ylab sayohat qildim.""},{""sentence"":""ヨーロッパのお土産です。(よーろっぱのおみやげです。)"",""translation"":""Bu — Yevropadan olib kelgan sovg'a.""}]","[{""word"":""アジア"",""hiragana"":""アジア"",""meaning"":""Osiyo""}]"
"スペイン","スペイン","Ispaniya","ot","N5","Top 5000","②","","","","","スペインへ旅行しました。(すぺいんへりょこうしました。)","Ispaniyaga sayohat qildim.","","","2-darsdagi 「～語」 qolipida: 「スペイン語」 — ispan tili. Qisqartmalarda 「西（せい）」 belgisi ishlatiladi.","[]","[{""sentence"":""スペイン語を習っています。(すぺいんごをならっています。)"",""translation"":""Ispan tilini o'rganyapman.""},{""sentence"":""これはスペインのワインです。(これはすぺいんのわいんです。)"",""translation"":""Bu — Ispaniya sharobi.""}]","[{""word"":""スペイン語"",""hiragana"":""スペインご"",""meaning"":""ispan tili""}]"
