"japanese_word","hiragana","meaning","part_of_speech","jlpt_level","frequency","pitch_accent","te_form","ta_form","nai_form","masu_form","example_sentence","example_translation","synonyms","antonyms","nuance","kanji_info","additional_examples","compounds"
"百","ひゃく","yuz (100)","son","N5","Top 1000","②","","","","","これは百円です。(これはひゃくえんです。)","Bu yuz iyena.","","","Tovush o'zgarishlariga e'tibor bering: 300＝さんびゃく, 600＝ろっぴゃく, 800＝はっぴゃく. Qolganlari qoidaga muvofiq: 二百＝にひゃく.","[{""kanji"":""百"",""meaning"":""yuz (100)"",""kunReading"":""momo"",""onReading"":""hyaku"",""strokes"":6}]","[{""sentence"":""三百円ください。(さんびゃくえんください。)"",""translation"":""Uch yuz iyena bering.""},{""sentence"":""八百円です。(はっぴゃくえんです。)"",""translation"":""Sakkiz yuz iyena.""}]","[{""word"":""百円ショップ"",""hiragana"":""ひゃくえんショップ"",""meaning"":""yuz iyenalik do'kon""}]"
"千","せん","ming (1000)","son","N5","Top 1000","①","","","","","この本は千円です。(このほんはせんえんです。)","Bu kitob ming iyena.","","","Tovush o'zgarishlari: 3000＝さんぜん, 8000＝はっせん. 1000 esa oddiygina 「せん」 — 「いちせん」 deyilmaydi.","[{""kanji"":""千"",""meaning"":""ming (1000)"",""kunReading"":""chi"",""onReading"":""sen"",""strokes"":3}]","[{""sentence"":""三千円でした。(さんぜんえんでした。)"",""translation"":""Uch ming iyena edi.""},{""sentence"":""八千円は高いです。(はっせんえんはたかいです。)"",""translation"":""Sakkiz ming iyena qimmat.""}]","[{""word"":""千円札"",""hiragana"":""せんえんさつ"",""meaning"":""ming iyenalik banknot""}]"
"万","まん","o'n ming (10 000)","son","N5","Top 1000","①","","","","","このカメラは一万円です。(このかめらはいちまんえんです。)","Bu fotoapparat o'n ming iyena.","","","Muhim farq: yaponchada katta sonlar to'rt xonadan sanaladi. 10 000 uchun 「いちまん」 deyish shart — 「まん」 yolg'iz ishlatilmaydi. 1 000 000 esa 「百万（ひゃくまん）」, ya'ni ""yuzta o'n ming"".","[{""kanji"":""万"",""meaning"":""o'n ming; son-sanoqsiz"",""kunReading"":""yorozu"",""onReading"":""man, ban"",""strokes"":3}]","[{""sentence"":""五万円貸してください。(ごまんえんかしてください。)"",""translation"":""Ellik ming iyena qarz bering.""},{""sentence"":""この自動車は二百万円です。(このじどうしゃはにひゃくまんえんです。)"",""translation"":""Bu avtomobil ikki million iyena.""}]","[{""word"":""百万"",""hiragana"":""ひゃくまん"",""meaning"":""million""},{""word"":""一万円札"",""hiragana"":""いちまんえんさつ"",""meaning"":""o'n ming iyenalik banknot""}]"
"すみません","すみません","Kechirasiz. / Meni ma'zur tutasiz.","ibora","N5","Top 100","④","","","","","すみません、これはいくらですか。(すみません、これはいくらですか。)","Kechirasiz, bu qancha turadi?","失礼します, ごめんなさい","","Uch vazifada: e'tibor tortish (""kechirasiz""), uzr so'rash va minnatdorchilik (""ovora bo'ldingiz""). Oxirgi ma'nosi o'zbek tiliga to'g'ridan-to'g'ri tarjima qilinmaydi.","[]","[{""sentence"":""すみません、お手洗いはどこですか。(すみません、おてあらいはどこですか。)"",""translation"":""Kechirasiz, hojatxona qayerda?""},{""sentence"":""遅くなってすみません。(おそくなってすみません。)"",""translation"":""Kechikkanim uchun uzr.""}]","[{""word"":""どうもすみません"",""hiragana"":""どうもすみません"",""meaning"":""juda uzr so'rayman""}]"
"～でございます","～でございます","~dir (「です」ning hurmat shakli)","ibora","N5","Boshqa","","","","","","靴売り場は二階でございます。(くつうりばはにかいでございます。)","Poyafzal bo'limi ikkinchi qavatdadir.","です","","Xizmat ko'rsatish tili (敬語): sotuvchi, mehmonxona xodimi va operator mijozga shunday gapiradi. O'quvchi buni tushuna olishi kerak, lekin o'zi kundalik nutqda 「です」 ishlatgani ma'qul.","[]","[{""sentence"":""こちらが会議室でございます。(こちらがかいぎしつでございます。)"",""translation"":""Mana bu — majlislar zali.""},{""sentence"":""はい、IMCでございます。(はい、あいえむしーでございます。)"",""translation"":""Ha, IMC firmasi tinglayapti.""}]","[{""word"":""ございます"",""hiragana"":""ございます"",""meaning"":""bor (「あります」ning hurmat shakli)""}]"
"[～を]見せてください","[～を]みせてください","Iltimos, ~ni ko'rsating.","ibora","N5","Top 5000","","","","","","そのネクタイを見せてください。(そのねくたいをみせてください。)","O'sha bo'yinbog'ni ko'rsating.","見せていただけますか","","Do'konda buyumni qo'lga olib ko'rmoqchi bo'lganda aytiladi. 「見る（ko'rmoq）」 emas, 「見せる（ko'rsatmoq）」 — orttirma nisbatdagi fe'l.","[{""kanji"":""見"",""meaning"":""ko'rmoq"",""kunReading"":""mi"",""onReading"":""ken"",""strokes"":7}]","[{""sentence"":""これを見せてください。(これをみせてください。)"",""translation"":""Buni ko'rsating.""},{""sentence"":""写真を見せてください。(しゃしんをみせてください。)"",""translation"":""Rasmni ko'rsating.""}]","[{""word"":""見せる"",""hiragana"":""みせる"",""meaning"":""ko'rsatmoq""}]"
"じゃ","じゃ","U holda. / Xo'sh. / Demak.","bog'lovchi","N5","Top 1000","①","","","","","じゃ、これをください。(じゃ、これをください。)","Unda shuni bering.","では, それでは","","「では」ning erkin, og'zaki shakli. Rasmiy vaziyatda 「では」 yoki 「それでは」 ishlatiladi. Suhbatda qaror qabul qilishdan oldin keladi.","[]","[{""sentence"":""じゃ、また明日。(じゃ、またあした。)"",""translation"":""Xo'sh, ertaga ko'rishguncha.""},{""sentence"":""じゃ、始めましょう。(じゃ、はじめましょう。)"",""translation"":""Xo'sh, boshlaylik.""}]","[{""word"":""じゃあね"",""hiragana"":""じゃあね"",""meaning"":""xayr (do'stona)""}]"
"[～を]ください","[～を]ください","Iltimos, ~ni bering.","ibora","N5","Top 500","","","","","","じゃ、これをください。(じゃ、これをください。)","Unda shuni bering.","お願いします","","Do'konda ""shuni sotib olaman"" degani ham shu ibora bilan aytiladi. 「くださる」 — ""bermoq""ning hurmat shakli, shundan yasalgan.","[]","[{""sentence"":""コーヒーを二つください。(こーひーをふたつください。)"",""translation"":""Ikkita qahva bering.""},{""sentence"":""この靴をください。(このくつをください。)"",""translation"":""Shu poyafzalni bering (sotib olaman).""}]","[{""word"":""ください"",""hiragana"":""ください"",""meaning"":""bering, iltimos""}]"
"新大阪","しんおおさか","Shin-Osaka (Osakadagi bekat nomi)","ot","N5","Boshqa","","","","","","新大阪は大阪の駅です。(しんおおさかはおおさかのえきです。)","Shin-Osaka — Osakadagi bekat.","","","Shinkansen (tezyurar poyezd) uchun qurilgan bekat, shuning uchun nomi oldida 「新（yangi）」 turadi. Xuddi shunday 「新横浜」「新神戸」 bekatlari ham bor.","[{""kanji"":""新"",""meaning"":""yangi"",""kunReading"":""atara"",""onReading"":""shin"",""strokes"":13},{""kanji"":""大"",""meaning"":""katta"",""kunReading"":""oo"",""onReading"":""dai"",""strokes"":3},{""kanji"":""阪"",""meaning"":""qiyalik (Osaka nomida)"",""kunReading"":""saka"",""onReading"":""han"",""strokes"":7}]","[{""sentence"":""新大阪から東京へ行きます。(しんおおさかからとうきょうへいきます。)"",""translation"":""Shin-Osakadan Tokioga boraman.""},{""sentence"":""新大阪で新幹線に乗ります。(しんおおさかでしんかんせんにのります。)"",""translation"":""Shin-Osakada shinkansenga o'tiraman.""}]","[{""word"":""新幹線"",""hiragana"":""しんかんせん"",""meaning"":""shinkansen, tezyurar poyezd""}]"
"イタリア","イタリア","Italiya","ot","N5","Top 5000","⓪","","","","","この靴はイタリアのです。(このくつはいたりあのです。)","Bu poyafzal Italiyaniki.","","","Qisqartmalarda 「伊（イ）」 belgisi ishlatiladi (日伊＝Yaponiya-Italiya).","[]","[{""sentence"":""イタリア料理が好きです。(いたりありょうりがすきです。)"",""translation"":""Italiya taomlarini yaxshi ko'raman.""},{""sentence"":""彼はイタリア人です。(かれはいたりあじんです。)"",""translation"":""U italiyalik.""}]","[{""word"":""イタリア人"",""hiragana"":""イタリアじん"",""meaning"":""italiyalik""}]"
"スイス","スイス","Shveytsariya","ot","N5","Top 5000","①","","","","","この時計はスイスのです。(このとけいはすいすのです。)","Bu soat Shveytsariyaniki.","","","Diqqat: 「スイス」 — Shveytsariya, 「スウェーデン」 — Shvetsiya. Katakanada ikkalasi o'xshash boshlangani uchun tez-tez adashtiriladi.","[]","[{""sentence"":""スイスのチョコレートはおいしいです。(すいすのちょこれーとはおいしいです。)"",""translation"":""Shveytsariya shokoladi mazali.""},{""sentence"":""スイスへ行きたいです。(すいすへいきたいです。)"",""translation"":""Shveytsariyaga bormoqchiman.""}]","[{""word"":""スイス人"",""hiragana"":""スイスじん"",""meaning"":""shveytsariyalik""}]"
