"japanese_word","hiragana","meaning","part_of_speech","jlpt_level","frequency","pitch_accent","te_form","ta_form","nai_form","masu_form","example_sentence","example_translation","synonyms","antonyms","nuance","kanji_info","additional_examples","compounds"
"昼休み","ひるやすみ","tushlik tanaffusi","ot","N5","Top 5000","③","","","","","昼休みは十二時から一時までです。(ひるやすみはじゅうにじからいちじまでです。)","Tushlik tanaffusi o'n ikkidan birgacha.","ランチタイム","","「昼（tush）」＋「休み（dam）」. Yapon idoralarida odatda 12:00–13:00 orasida bo'ladi va bu vaqtda telefon qilish odobsiz hisoblanadi.","[{""kanji"":""昼"",""meaning"":""kunduz, tush"",""kunReading"":""hiru"",""onReading"":""chuu"",""strokes"":9},{""kanji"":""休"",""meaning"":""dam olmoq"",""kunReading"":""yasu"",""onReading"":""kyuu"",""strokes"":6}]","[{""sentence"":""昼休みに食堂へ行きます。(ひるやすみにしょくどうへいきます。)"",""translation"":""Tushlik tanaffusida oshxonaga boraman.""},{""sentence"":""昼休みは一時間です。(ひるやすみはいちじかんです。)"",""translation"":""Tushlik tanaffusi bir soat.""}]","[]"
"毎朝","まいあさ","har kuni ertalab, har tong","ot","N5","Top 2000","①","","","","","毎朝六時に起きます。(まいあさろくじにおきます。)","Har kuni ertalab soat oltida turaman.","","毎晩","「毎（har）」 qo'shimchasi vaqt so'zlariga qo'shiladi: 毎朝, 毎晩, 毎日, 毎週, 毎月, 毎年. Bunday so'zlar 「に」 olmaydi.","[{""kanji"":""毎"",""meaning"":""har"",""kunReading"":""-"",""onReading"":""mai"",""strokes"":6},{""kanji"":""朝"",""meaning"":""tong, ertalab"",""kunReading"":""asa"",""onReading"":""chou"",""strokes"":12}]","[{""sentence"":""毎朝新聞を読みます。(まいあさしんぶんをよみます。)"",""translation"":""Har tong gazeta o'qiyman.""},{""sentence"":""毎朝コーヒーを飲みます。(まいあさこーひーをのみます。)"",""translation"":""Har tong qahva ichaman.""}]","[{""word"":""毎週"",""hiragana"":""まいしゅう"",""meaning"":""har hafta""},{""word"":""毎年"",""hiragana"":""まいとし"",""meaning"":""har yil""}]"
"毎晩","まいばん","har kuni kechqurun, har kecha","ot","N5","Top 2000","①","","","","","毎晩十一時に寝ます。(まいばんじゅういちじにねます。)","Har kecha soat o'n birda uxlayman.","","毎朝","Xuddi 「毎朝」 kabi 「に」 olmaydi. ""Har kecha"" ma'nosida 「毎夜（まいよ）」 ham bor, lekin kam ishlatiladi.","[{""kanji"":""毎"",""meaning"":""har"",""kunReading"":""-"",""onReading"":""mai"",""strokes"":6},{""kanji"":""晩"",""meaning"":""kech, oqshom"",""kunReading"":""-"",""onReading"":""ban"",""strokes"":12}]","[{""sentence"":""毎晩日本語を勉強します。(まいばんにほんごをべんきょうします。)"",""translation"":""Har kecha yapon tilini o'rganaman.""},{""sentence"":""毎晩テレビを見ます。(まいばんてれびをみます。)"",""translation"":""Har kecha televizor ko'raman.""}]","[]"
"毎日","まいにち","har kuni","ot","N5","Top 500","①","","","","","毎日働きます。(まいにちはたらきます。)","Har kuni ishlayman.","日々","","「まいひ」 emas, 「まいにち」. Bu guruhdagi so'zlar orasida eng ko'p ishlatiladigani.","[{""kanji"":""毎"",""meaning"":""har"",""kunReading"":""-"",""onReading"":""mai"",""strokes"":6},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""毎日勉強しています。(まいにちべんきょうしています。)"",""translation"":""Har kuni o'qiyapman.""},{""sentence"":""毎日忙しいです。(まいにちいそがしいです。)"",""translation"":""Har kuni bandman.""}]","[{""word"":""毎日毎日"",""hiragana"":""まいにちまいにち"",""meaning"":""kundan-kunga, doim""}]"
"月曜日","げつようび","dushanba","ot","N5","Top 1000","③","","","","","月曜日から働きます。(げつようびからはたらきます。)","Dushanbadan boshlab ishlayman.","","","Hafta kunlari osmon jismlari nomidan olingan: 月 — Oy. 「月」 bu yerda 「げつ」 deb o'qiladi. Qisqartirib 「月」 deb ham yoziladi (jadvallar va e'lonlarda).","[{""kanji"":""月"",""meaning"":""oy (osmon jismi), oy (davr)"",""kunReading"":""tsuki"",""onReading"":""getsu, gatsu"",""strokes"":4},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""図書館は月曜日が休みです。(としょかんはげつようびがやすみです。)"",""translation"":""Kutubxona dushanba kuni dam oladi.""},{""sentence"":""月曜日の朝は忙しいです。(げつようびのあさはいそがしいです。)"",""translation"":""Dushanba tongi band bo'ladi.""}]","[{""word"":""曜日"",""hiragana"":""ようび"",""meaning"":""hafta kuni""}]"
"火曜日","かようび","seshanba","ot","N5","Top 2000","②","","","","","火曜日に会議があります。(かようびにかいぎがあります。)","Seshanba kuni yig'ilish bo'ladi.","","","「火」 — Mars sayyorasi (yaponchada 火星). Kunlar tartibi: 月・火・水・木・金・土・日 — Oy, Mars, Merkuriy, Yupiter, Venera, Saturn, Quyosh.","[{""kanji"":""火"",""meaning"":""olov; Mars"",""kunReading"":""hi"",""onReading"":""ka"",""strokes"":4},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""火曜日は休みません。(かようびはやすみません。)"",""translation"":""Seshanba kuni dam olmayman.""},{""sentence"":""あしたは火曜日です。(あしたはかようびです。)"",""translation"":""Ertaga seshanba.""}]","[]"
"水曜日","すいようび","chorshanba","ot","N5","Top 2000","③","","","","","デパートは水曜日が休みです。(でぱーとはすいようびがやすみです。)","Univermag chorshanba kuni dam oladi.","","","「水」 — Merkuriy (水星). Bu yerda 「すい」 deb o'qiladi, 「みず」 emas.","[{""kanji"":""水"",""meaning"":""suv; Merkuriy"",""kunReading"":""mizu"",""onReading"":""sui"",""strokes"":4},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""水曜日の午後、時間がありますか。(すいようびのごご、じかんがありますか。)"",""translation"":""Chorshanba tushdan keyin vaqtingiz bormi?""},{""sentence"":""水曜日まで休みます。(すいようびまでやすみます。)"",""translation"":""Chorshanbagacha dam olaman.""}]","[]"
"木曜日","もくようび","payshanba","ot","N5","Top 2000","③","","","","","木曜日に美術館へ行きます。(もくようびにびじゅつかんへいきます。)","Payshanba kuni muzeyga boraman.","","","「木」 — Yupiter (木星). Bu yerda 「もく」 deb o'qiladi, 「き」 emas.","[{""kanji"":""木"",""meaning"":""daraxt; Yupiter"",""kunReading"":""ki"",""onReading"":""moku, boku"",""strokes"":4},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""木曜日は何時に終わりますか。(もくようびはなんじにおわりますか。)"",""translation"":""Payshanba kuni soat nechada tugaydi?""},{""sentence"":""きょうは木曜日です。(きょうはもくようびです。)"",""translation"":""Bugun payshanba.""}]","[]"
"金曜日","きんようび","juma","ot","N5","Top 1000","③","","","","","金曜日まで働きます。(きんようびまではたらきます。)","Jumagacha ishlayman.","","","「金」 — Venera (金星). Bu belgi ""oltin, pul"" ma'nosini ham bildiradi: 「お金（おかね）」 — pul.","[{""kanji"":""金"",""meaning"":""oltin, pul; Venera"",""kunReading"":""kane"",""onReading"":""kin"",""strokes"":8},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""金曜日の晩、映画を見ます。(きんようびのばん、えいがをみます。)"",""translation"":""Juma kechqurun kino ko'raman.""},{""sentence"":""会議は金曜日です。(かいぎはきんようびです。)"",""translation"":""Yig'ilish juma kuni.""}]","[{""word"":""お金"",""hiragana"":""おかね"",""meaning"":""pul""}]"
"土曜日","どようび","shanba","ot","N5","Top 1000","②","","","","","土曜日は休みです。(どようびはやすみです。)","Shanba kuni dam olish.","","","「土」 — Saturn (土星). 「土曜日」 va 「日曜日」 birgalikda 「週末（しゅうまつ）」 — hafta oxiri deyiladi.","[{""kanji"":""土"",""meaning"":""tuproq, yer; Saturn"",""kunReading"":""tsuchi"",""onReading"":""do, to"",""strokes"":3},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""土曜日にデパートへ行きます。(どようびにでぱーとへいきます。)"",""translation"":""Shanba kuni univermagga boraman.""},{""sentence"":""土曜日も働きますか。(どようびもはたらきますか。)"",""translation"":""Shanba kuni ham ishlaysizmi?""}]","[{""word"":""週末"",""hiragana"":""しゅうまつ"",""meaning"":""hafta oxiri""}]"
"日曜日","にちようび","yakshanba","ot","N5","Top 1000","③","","","","","日曜日は休みます。(にちようびはやすみます。)","Yakshanba kuni dam olaman.","","","「日」 — Quyosh (太陽). Hafta kuni bilan ish qilinganda 「に」 qo'yiladi: 「日曜日に行きます」, lekin mavzu qilinganda 「は」: 「日曜日は休みです」.","[{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18}]","[{""sentence"":""日曜日に友達と会います。(にちようびにともだちとあいます。)"",""translation"":""Yakshanba kuni do'stim bilan uchrashaman.""},{""sentence"":""日曜日はデパートも開いています。(にちようびはでぱーともあいています。)"",""translation"":""Yakshanba kuni univermag ham ochiq.""}]","[]"
"何曜日","なんようび","haftaning qaysi kuni","olmosh","N5","Top 2000","③","","","","","きょうは何曜日ですか。(きょうはなんようびですか。)","Bugun haftaning qaysi kuni?","","","Diqqat: 「何曜日」 — qaysi kun, 「何日（なんにち）」 — oyning nechanchi sanasi. Ikkalasi boshqa savol.","[{""kanji"":""何"",""meaning"":""nima, necha"",""kunReading"":""nani, nan"",""onReading"":""ka"",""strokes"":7},{""kanji"":""曜"",""meaning"":""hafta kuni"",""kunReading"":""-"",""onReading"":""you"",""strokes"":18},{""kanji"":""日"",""meaning"":""quyosh, kun"",""kunReading"":""hi, ka"",""onReading"":""nichi"",""strokes"":4}]","[{""sentence"":""休みは何曜日ですか。(やすみはなんようびですか。)"",""translation"":""Dam olish kuningiz qaysi kun?""},{""sentence"":""会議は何曜日ですか。(かいぎはなんようびですか。)"",""translation"":""Yig'ilish qaysi kuni bo'ladi?""}]","[{""word"":""何日"",""hiragana"":""なんにち"",""meaning"":""nechanchi sana""}]"
"番号","ばんごう","raqam, nomer","ot","N5","Top 2000","③","","","","","電話番号は何番ですか。(でんわばんごうはなんばんですか。)","Telefon raqamingiz nechchi?","ナンバー","","「番号」 — raqamning o'zi (identifikator). Sanoq raqami sifatida 「～番（ばん）」 ishlatiladi: 一番, 二番.","[{""kanji"":""番"",""meaning"":""navbat, raqam"",""kunReading"":""-"",""onReading"":""ban"",""strokes"":12},{""kanji"":""号"",""meaning"":""nomer, belgi"",""kunReading"":""-"",""onReading"":""gou"",""strokes"":5}]","[{""sentence"":""番号を教えてください。(ばんごうをおしえてください。)"",""translation"":""Raqamni ayting.""},{""sentence"":""この番号は違います。(このばんごうはちがいます。)"",""translation"":""Bu raqam noto'g'ri.""}]","[{""word"":""電話番号"",""hiragana"":""でんわばんごう"",""meaning"":""telefon raqami""},{""word"":""郵便番号"",""hiragana"":""ゆうびんばんごう"",""meaning"":""pochta indeksi""}]"
"何番","なんばん","nechanchi raqam","olmosh","N5","Top 5000","①","","","","","電話番号は何番ですか。(でんわばんごうはなんばんですか。)","Telefon raqami nechchi?","","","Telefon raqamini aytishda 「の」 chiziqcha o'rniga ishlatiladi: 「０９０の１２３４の５６７８」.","[{""kanji"":""何"",""meaning"":""nima, necha"",""kunReading"":""nani, nan"",""onReading"":""ka"",""strokes"":7},{""kanji"":""番"",""meaning"":""navbat, raqam"",""kunReading"":""-"",""onReading"":""ban"",""strokes"":12}]","[{""sentence"":""部屋は何番ですか。(へやはなんばんですか。)"",""translation"":""Xona nechanchi raqamli?""},{""sentence"":""何番のバスですか。(なんばんのばすですか。)"",""translation"":""Nechanchi raqamli avtobus?""}]","[]"
"～から","～から","~dan (boshlanish nuqtasi)","zarracha","N5","Top 100","","","","","","銀行は九時からです。(ぎんこうはくじからです。)","Bank soat to'qqizdan ochiladi.","","～まで","Vaqt va joyning boshlanish nuqtasi. 1-darsdagi 「～から来ました」 ham shu yuklama. Keyingi darslarda 「から」 sabab bog'lovchisi sifatida ham keladi.","[]","[{""sentence"":""月曜日から金曜日まで働きます。(げつようびからきんようびまではたらきます。)"",""translation"":""Dushanbadan jumagacha ishlayman.""},{""sentence"":""アメリカから来ました。(あめりかからきました。)"",""translation"":""Amerikadan kelganman.""}]","[{""word"":""これから"",""hiragana"":""これから"",""meaning"":""bundan keyin""}]"
"～まで","～まで","~gacha, ~ga qadar","zarracha","N5","Top 100","","","","","","郵便局は五時までです。(ゆうびんきょくはごじまでです。)","Pochta soat beshgacha ishlaydi.","","～から","Tugash nuqtasi. Ko'pincha 「から」 bilan juft keladi: 「～から～まで」. Diqqat: 「までに」 boshqa ma'no beradi — ""shu vaqtgacha (kechiktirmay)"".","[]","[{""sentence"":""九時から五時まで働きます。(くじからごじまではたらきます。)"",""translation"":""To'qqizdan beshgacha ishlayman.""},{""sentence"":""駅まで歩きます。(えきまであるきます。)"",""translation"":""Bekatgacha piyoda yuraman.""}]","[{""word"":""までに"",""hiragana"":""までに"",""meaning"":""~gacha (muddat)""}]"
"～と～","～と～","~ bilan ~ (otlarni bog'lovchi)","zarracha","N5","Top 100","","","","","","銀行と郵便局は休みです。(ぎんこうとゆうびんきょくはやすみです。)","Bank bilan pochta dam oladi.","や","","「と」 — sanab o'tilganlar TO'LIQ ro'yxat degani. Agar ""va hokazo"" ma'nosi kerak bo'lsa, keyingi darslardagi 「や」 ishlatiladi.","[]","[{""sentence"":""土曜日と日曜日は休みます。(どようびとにちようびはやすみます。)"",""translation"":""Shanba bilan yakshanba dam olaman.""},{""sentence"":""本と辞書を買いました。(ほんとじしょをかいました。)"",""translation"":""Kitob bilan lug'at sotib oldim.""}]","[]"
"そちら","そちら","sizda, siz tomonda","olmosh","N5","Top 2000","⓪","","","","","そちらは今何時ですか。(そちらはいまなんじですか。)","Sizda hozir soat necha?","そこ","こちら","3-darsda joyni bildirgan edi; bu darsda telefon suhbatida ""siz turgan joy, sizning shahringiz/mamlakatingiz"" ma'nosida keladi.","[]","[{""sentence"":""そちらの天気はどうですか。(そちらのてんきはどうですか。)"",""translation"":""Sizda ob-havo qanday?""},{""sentence"":""そちらは何曜日が休みですか。(そちらはなんようびがやすみですか。)"",""translation"":""Sizda qaysi kun dam olish?""}]","[]"
"大変ですね","たいへんですね","Qiyin bo'libdi-da. / Og'ir ekan.","ibora","N5","Top 5000","","","","","","毎日十二時まで働きます。—大変ですね。(まいにちじゅうにじまではたらきます。—たいへんですね。)","""Har kuni o'n ikkigacha ishlayman."" — ""Qiyin bo'libdi-da.""","お疲れさまです","","Hamdardlik bildirish iborasi. 「大変」ning o'zi ""juda"" ma'nosini ham beradi: 「大変おいしいです」 — juda mazali. 「ね」 esa suhbatdosh bilan tuyg'uni bo'lishish yuklamasi.","[{""kanji"":""大"",""meaning"":""katta"",""kunReading"":""oo"",""onReading"":""dai, tai"",""strokes"":3},{""kanji"":""変"",""meaning"":""o'zgarish, g'alati"",""kunReading"":""ka"",""onReading"":""hen"",""strokes"":9}]","[{""sentence"":""それは大変ですね。(それはたいへんですね。)"",""translation"":""Bu qiyin ekan-da.""},{""sentence"":""試験ですか。大変ですね。(しけんですか。たいへんですね。)"",""translation"":""Imtihonmi? Og'ir ekan.""}]","[{""word"":""大変"",""hiragana"":""たいへん"",""meaning"":""qiyin, og'ir; juda""}]"
"えーと","えーと","Xo'sh... (fikrni jamlash paytidagi ibora)","undov","N5","Top 2000","","","","","","えーと、電話番号は０９０の…。(えーと、でんわばんごうはぜろきゅうぜろの…。)","Xo'sh, telefon raqami 090-...","あのう","","2-darsdagi 「あのう」 dan farqi: 「あのう」 — suhbatdoshga murojaat qilish uchun, 「えーと」 — javobni o'ylab, eslashga urinayotganda.","[]","[{""sentence"":""えーと、三時からです。(えーと、さんじからです。)"",""translation"":""Xo'sh... soat uchdan boshlanadi.""},{""sentence"":""えーと、何でしたか。(えーと、なんでしたか。)"",""translation"":""Xo'sh, nima edi u?""}]","[]"
"お願いします","おねがいします","Iltimos. / Iltimos qilaman.","ibora","N5","Top 500","","","","","","やまと美術館の電話番号をお願いします。(やまとびじゅつかんのでんわばんごうをおねがいします。)","Yamato muzeyining telefon raqamini bering, iltimos.","ください","","1-darsdagi 「どうぞよろしくお願いします」 shu iboradan. 「ください」 dan muloyimroq: buyurtma berishda, xizmat so'rashda va telefonda ishlatiladi.","[{""kanji"":""願"",""meaning"":""iltimos qilmoq, tilamoq"",""kunReading"":""nega"",""onReading"":""gan"",""strokes"":19}]","[{""sentence"":""コーヒーをお願いします。(こーひーをおねがいします。)"",""translation"":""Qahva bering, iltimos.""},{""sentence"":""よろしくお願いします。(よろしくおねがいします。)"",""translation"":""Iltimos, e'tiboringizni ayamang.""}]","[{""word"":""願う"",""hiragana"":""ねがう"",""meaning"":""iltimos qilmoq, tilamoq""}]"
"かしこまりました","かしこまりました","Tushundim. / Uqdim. (xizmat ko'rsatuvchining javobi)","ibora","N5","Boshqa","","","","","","「コーヒーをお願いします。」「かしこまりました。」","""Qahva bering, iltimos."" — ""Xo'p bo'ladi.""","承知しました, 分かりました","","Eng hurmatli ""tushundim"" shakli — restoran, do'kon va telefon operatorlari mijozga shunday javob beradi. Xodim rahbarga esa 「承知しました」, do'stlar orasida 「分かりました」 ishlatiladi.","[]","[{""sentence"":""かしこまりました。少々お待ちください。(かしこまりました。しょうしょうおまちください。)"",""translation"":""Uqdim. Biroz kutib turing.""},{""sentence"":""かしこまりました。すぐお持ちします。(かしこまりました。すぐおもちします。)"",""translation"":""Xo'p bo'ladi. Hozir olib kelaman.""}]","[]"
"お問い合わせの番号","おといあわせのばんごう","So'ralgan raqam; ma'lumot uchun telefon raqami","ibora","N5","Boshqa","","","","","","お問い合わせの番号は０６の８７９９の１０１１です。","So'ragan raqamingiz — 06-8799-1011.","","","Ma'lumot xizmati operatorining rasmiy iborasi. 「問い合わせる」 — so'rab bilmoq; oldidagi 「お」 mijozga hurmat bildiradi.","[{""kanji"":""問"",""meaning"":""so'ramoq, savol"",""kunReading"":""to"",""onReading"":""mon"",""strokes"":11},{""kanji"":""合"",""meaning"":""mos kelmoq, birlashmoq"",""kunReading"":""a"",""onReading"":""gou"",""strokes"":6}]","[{""sentence"":""お問い合わせの番号を確認します。(おといあわせのばんごうをかくにんします。)"",""translation"":""So'ralgan raqamni tekshiraman.""},{""sentence"":""お問い合わせはこちらです。(おといあわせはこちらです。)"",""translation"":""Ma'lumot uchun bu yerga murojaat qiling.""}]","[{""word"":""問い合わせ"",""hiragana"":""といあわせ"",""meaning"":""so'rov, murojaat""}]"
"[どうも]ありがとうございました","[どうも]ありがとうございました","Katta rahmat (ish tugagandan keyin)","ibora","N5","Top 1000","","","","","","どうもありがとうございました。(どうもありがとうございました。)","Katta rahmat.","ありがとうございます","","2-darsdagi 「ありがとうございます」 dan farqi zamonda: ish TUGAGANDAN keyin o'tgan zamon shakli 「ございました」 ishlatiladi. Xizmat davom etayotganda esa hozirgi zamon shakli.","[]","[{""sentence"":""きのうはありがとうございました。(きのうはありがとうございました。)"",""translation"":""Kechagi yordamingiz uchun rahmat.""},{""sentence"":""ご親切にありがとうございました。(ごしんせつにありがとうございました。)"",""translation"":""Mehribonligingiz uchun rahmat.""}]","[]"
"ニューヨーク","ニューヨーク","Nyu-York","ot","N5","Top 5000","③","","","","","ニューヨークは今何時ですか。(にゅーよーくはいまなんじですか。)","Nyu-Yorkda hozir soat necha?","","","Bu darsda shaharlar vaqt farqini mashq qilish uchun keladi: 「ニューヨークは今何時ですか」 — Tokio bilan farqi 13-14 soat.","[]","[{""sentence"":""ニューヨークは午前三時です。(にゅーよーくはごぜんさんじです。)"",""translation"":""Nyu-Yorkda tungi soat uch.""},{""sentence"":""友達はニューヨークにいます。(ともだちはにゅーよーくにいます。)"",""translation"":""Do'stim Nyu-Yorkda.""}]","[]"
"ペキン","ペキン","Pekin","ot","N5","Top 5000","①","","","","","ペキンは今午前十時です。(ぺきんはいまごぜんじゅうじです。)","Pekinda hozir tushdan oldingi soat o'n.","北京","","Kanji shakli 「北京」 (shimoliy poytaxt). Yaponchada xitoy shahar nomlari ba'zan katakana, ba'zan kanji bilan yoziladi.","[]","[{""sentence"":""ペキンは中国の首都です。(ぺきんはちゅうごくのしゅとです。)"",""translation"":""Pekin — Xitoyning poytaxti.""},{""sentence"":""ペキンへ行きたいです。(ぺきんへいきたいです。)"",""translation"":""Pekinga bormoqchiman.""}]","[]"
"ロンドン","ロンドン","London","ot","N5","Top 5000","①","","","","","ロンドンは今何時ですか。(ろんどんはいまなんじですか。)","Londonda hozir soat necha?","","","1-darsdagi 「イギリス」 bilan bog'lanadi. Tokio bilan vaqt farqi — 9 soat.","[]","[{""sentence"":""ロンドンはイギリスの首都です。(ろんどんはいぎりすのしゅとです。)"",""translation"":""London — Angliyaning poytaxti.""},{""sentence"":""ロンドンは午前二時です。(ろんどんはごぜんにじです。)"",""translation"":""Londonda tungi soat ikki.""}]","[]"
"バンコク","バンコク","Bangkok","ot","N5","Boshqa","⓪","","","","","バンコクは今午前九時です。(ばんこくはいまごぜんくじです。)","Bangkokda hozir tongi soat to'qqiz.","","","1-darsdagi 「タイ」 ning poytaxti. Tokio bilan vaqt farqi — 2 soat.","[]","[{""sentence"":""バンコクはタイの首都です。(ばんこくはたいのしゅとです。)"",""translation"":""Bangkok — Tailandning poytaxti.""},{""sentence"":""バンコクは暑いです。(ばんこくはあついです。)"",""translation"":""Bangkokda issiq.""}]","[]"
"ロサンゼルス","ロサンゼルス","Los-Anjeles","ot","N5","Boshqa","④","","","","","ロサンゼルスは今午後六時です。(ろさんぜるすはいまごごろくじです。)","Los-Anjelesda hozir kechki soat olti.","ロス","","Kundalik nutqda qisqartirib 「ロス」 deyiladi. Uzun katakana so'zlarni yaponlar shunday qisqartirishga moyil.","[]","[{""sentence"":""ロサンゼルスはアメリカの町です。(ろさんぜるすはあめりかのまちです。)"",""translation"":""Los-Anjeles — Amerikadagi shahar.""},{""sentence"":""ロサンゼルスへ行きました。(ろさんぜるすへいきました。)"",""translation"":""Los-Anjelesga bordim.""}]","[]"
