"japanese_word","hiragana","meaning","part_of_speech","jlpt_level","frequency","pitch_accent","te_form","ta_form","nai_form","masu_form","example_sentence","example_translation","synonyms","antonyms","nuance","kanji_info","additional_examples","compounds"
"奥さん","おくさん","xotiningiz, ayolingiz (boshqaning xotini)","ot","N5","Top 2000","①","","","","","奥さんはお元気ですか。(おくさんはおげんきですか。)","Xotiningiz yaxshi yuribdilarmi?","","ご主人","「奥（uyning ichkarisi）」 dan kelib chiqqan — qadimda ayol uyning ichki qismida bo'lgani uchun. O'z xotini haqida 「奥さん」 deyilmaydi, 「妻」 yoki 「家内」 ishlatiladi.","[{""kanji"":""奥"",""meaning"":""ichkari, tub"",""kunReading"":""oku"",""onReading"":""ou"",""strokes"":12}]","[{""sentence"":""奥さんは日本語が上手ですね。(おくさんはにほんごがじょうずですね。)"",""translation"":""Xotiningiz yapon tilida yaxshi gapiradi-ku.""},{""sentence"":""奥さんによろしく。(おくさんによろしく。)"",""translation"":""Xotiningizga salom ayting.""}]","[{""word"":""奥"",""hiragana"":""おく"",""meaning"":""ichkari, tub""}]"
"妻","つま","xotinim (o'z xotini haqida)","ot","N5","Top 2000","①","","","","","妻は先生です。(つまはせんせいです。)","Xotinim o'qituvchi.","家内","夫","「夫」 kabi neytral va rasmiy shakl — hujjatlarda ham shu ishlatiladi. Hozirgi yosh avlod 「家内」 dan ko'ra 「妻」 ni afzal ko'radi.","[{""kanji"":""妻"",""meaning"":""xotin"",""kunReading"":""tsuma"",""onReading"":""sai"",""strokes"":8}]","[{""sentence"":""妻と一緒に来ました。(つまといっしょにきました。)"",""translation"":""Xotinim bilan birga keldim.""},{""sentence"":""妻は音楽が好きです。(つまはおんがくがすきです。)"",""translation"":""Xotinim musiqani yaxshi ko'radi.""}]","[{""word"":""夫妻"",""hiragana"":""ふさい"",""meaning"":""er-xotin (rasmiy)""}]"
"家内","かない","xotinim (o'z xotini haqida, an'anaviy shakl)","ot","N5","Top 5000","①","","","","","家内は今、買い物に行っています。(かないはいま、かいものにいっています。)","Xotinim hozir xarid qilgani ketgan.","妻","主人","So'zma-so'z ""uy ichidagi"" — ayolning uyda bo'lishi tabiiy sanalgan davrdan qolgan. Shu sababli hozir eskirgan va ba'zan noo'rin hisoblanadi; 「妻」 xavfsizroq tanlov.","[{""kanji"":""家"",""meaning"":""uy, oila"",""kunReading"":""ie, ya"",""onReading"":""ka"",""strokes"":10},{""kanji"":""内"",""meaning"":""ichkari, ich"",""kunReading"":""uchi"",""onReading"":""nai"",""strokes"":4}]","[{""sentence"":""家内も一緒に行きます。(かないもいっしょにいきます。)"",""translation"":""Xotinim ham birga boradi.""},{""sentence"":""家内は料理が好きです。(かないはりょうりがすきです。)"",""translation"":""Xotinim ovqat pishirishni yoqtiradi.""}]","[]"
"子ども","こども","bola, farzand","ot","N5","Top 500","⓪","","","","","子どもが二人います。(こどもがふたりいます。)","Ikkita farzandim bor.","お子さん","大人","Boshqaning farzandi haqida hurmat bilan 「お子さん」 deyiladi — bu darsdagi 「ご主人／夫」 juftligi bilan bir qoida. Ziddi 「大人（おとな）」.","[{""kanji"":""子"",""meaning"":""bola"",""kunReading"":""ko"",""onReading"":""shi, su"",""strokes"":3}]","[{""sentence"":""子どもは音楽が好きです。(こどもはおんがくがすきです。)"",""translation"":""Bolam musiqani yaxshi ko'radi.""},{""sentence"":""子どもの時、よく遊びました。(こどものとき、よくあそびました。)"",""translation"":""Bolaligimda ko'p o'ynardim.""}]","[{""word"":""お子さん"",""hiragana"":""おこさん"",""meaning"":""farzandingiz (hurmat)""},{""word"":""子どもたち"",""hiragana"":""こどもたち"",""meaning"":""bolalar""}]"
"よく","よく","tez-tez, ko'p; yaxshi","ravish","N5","Top 500","①","","","","","よく映画を見ます。(よくえいがをみます。)","Tez-tez kino ko'raman.","しばしば","あまり, 全然","Ikki ma'noli: chastota (""tez-tez"") va daraja (""yaxshi""). 8-darsdagi 「いい」 ning ravish shakli ham shu — よい → よく. Chastota tartibi: いつも → よく → ときどき → あまり → 全然.","[]","[{""sentence"":""日本語がよくわかります。(にほんごがよくわかります。)"",""translation"":""Yapon tilini yaxshi tushunaman.""},{""sentence"":""よく勉強しますね。(よくべんきょうしますね。)"",""translation"":""Ko'p o'qiysiz-ku.""}]","[{""word"":""よくない"",""hiragana"":""よくない"",""meaning"":""yaxshi emas""}]"
"だいたい","だいたい","asosan, deyarli, taxminan","ravish","N5","Top 1000","⓪","","","","","日本語がだいたいわかります。(にほんごがだいたいわかります。)","Yapon tilini asosan tushunaman.","ほとんど, 約","","Kanji shakli 「大体」 — ""katta tana, umumiy ko'rinish"". Miqdor oldida ""taxminan"" ma'nosini beradi: 「だいたい三十分」.","[]","[{""sentence"":""宿題はだいたい終わりました。(しゅくだいはだいたいおわりました。)"",""translation"":""Uy vazifasi deyarli tugadi.""},{""sentence"":""だいたい一時間かかります。(だいたいいちじかんかかります。)"",""translation"":""Taxminan bir soat vaqt oladi.""}]","[]"
"たくさん","たくさん","ko'p, mo'l","ravish","N5","Top 500","③","","","","","漢字をたくさん習いました。(かんじをたくさんならいました。)","Ko'p iyeroglif o'rgandim.","いっぱい, 多く","少し","「たくさん」 sanaladigan va sanalmaydigan narsalarga birdek ishlatiladi. Erkin nutqda 「いっぱい」 ham keladi — 8-darsdagi 「一杯（bir piyola）」 bilan bir so'z, lekin bu yerda ""to'la"" ma'nosida.","[]","[{""sentence"":""友達がたくさんいます。(ともだちがたくさんいます。)"",""translation"":""Do'stlarim ko'p.""},{""sentence"":""たくさん食べてください。(たくさんたべてください。)"",""translation"":""Ko'proq yeng.""}]","[]"
"少し","すこし","ozgina, biroz, kam","ravish","N5","Top 500","②","","","","","日本語が少しわかります。(にほんごがすこしわかります。)","Yapon tilini bir oz tushunaman.","ちょっと","たくさん","6-darsdagi 「ちょっと」 dan farqi: 「少し」 neytral va rasmiyroq, 「ちょっと」 esa erkin nutqda va muloyim rad javobi sifatida ishlatiladi.","[{""kanji"":""少"",""meaning"":""kam, oz"",""kunReading"":""suko, suku"",""onReading"":""shou"",""strokes"":4}]","[{""sentence"":""少し休みましょう。(すこしやすみましょう。)"",""translation"":""Bir oz dam olaylik.""},{""sentence"":""お金が少しあります。(おかねがすこしあります。)"",""translation"":""Bir oz pulim bor.""}]","[{""word"":""少ない"",""hiragana"":""すくない"",""meaning"":""kam, oz""}]"
"全然","ぜんぜん","umuman ~ emas, mutlaqo ~ emas (inkor bilan)","ravish","N5","Top 1000","⓪","","","","","英語が全然わかりません。(えいごがぜんぜんわかりません。)","Ingliz tilini umuman tushunmayman.","まったく","いつも, よく","8-darsdagi 「あまり」 kabi doim INKOR bilan keladi, lekin kuchliroq: 「あまり」 — ""unchalik emas"", 「全然」 — ""umuman yo'q"". Chastota shkalasining eng quyi nuqtasi.","[{""kanji"":""全"",""meaning"":""butun, hamma"",""kunReading"":""matta"",""onReading"":""zen"",""strokes"":6},{""kanji"":""然"",""meaning"":""shunday, holat"",""kunReading"":""-"",""onReading"":""zen, nen"",""strokes"":12}]","[{""sentence"":""お酒は全然飲みません。(おさけはぜんぜんのみません。)"",""translation"":""Ichkilikni umuman ichmayman.""},{""sentence"":""時間が全然ありません。(じかんがぜんぜんありません。)"",""translation"":""Vaqtim umuman yo'q.""}]","[{""word"":""全部"",""hiragana"":""ぜんぶ"",""meaning"":""hammasi""}]"
"早く","はやく","erta, barvaqt","ravish","N5","Top 500","①","","","","","けさ早く起きました。(けさはやくおきました。)","Bugun ertalab erta turdim.","","遅く","「早い」 (erta) ning ravish shakli — VAQT haqida. Tezlik haqida esa boshqa kanji ishlatiladi: 「速く」. Ikkalasi 「はやく」 deb o'qiladi.","[{""kanji"":""早"",""meaning"":""erta"",""kunReading"":""haya"",""onReading"":""sou"",""strokes"":6}]","[{""sentence"":""早く寝てください。(はやくねてください。)"",""translation"":""Erta uxlang.""},{""sentence"":""早く帰りたいです。(はやくかえりたいです。)"",""translation"":""Erta qaytmoqchiman.""}]","[{""word"":""早い"",""hiragana"":""はやい"",""meaning"":""erta""},{""word"":""早起き"",""hiragana"":""はやおき"",""meaning"":""erta turish""}]"
"速く","はやく","tez, shoshilinch (harakat tezligi)","ravish","N5","Top 1000","①","","","","","新幹線は速く走ります。(しんかんせんははやくはしります。)","Shinkansen tez yuradi.","","遅く","「早く」 bilan bir xil o'qiladi, lekin ma'nosi boshqa: 「早く」 — vaqt (erta), 「速く」 — tezlik (tez). 5-darsdagi 「特急」「急行」 tezlik ma'nosida shu tushunchaga bog'liq.","[{""kanji"":""速"",""meaning"":""tez, shoshilinch"",""kunReading"":""haya"",""onReading"":""soku"",""strokes"":10}]","[{""sentence"":""速く歩いてください。(はやくあるいてください。)"",""translation"":""Tezroq yuring.""},{""sentence"":""彼は速く話します。(かれははやくはなします。)"",""translation"":""U tez gapiradi.""}]","[{""word"":""速い"",""hiragana"":""はやい"",""meaning"":""tez""},{""word"":""速度"",""hiragana"":""そくど"",""meaning"":""tezlik""}]"
"～から","～から","~ chunki, ~ligi uchun (sabab)","bog'lovchi","N5","Top 100","","","","","","時間がありませんから、行きません。(じかんがありませんから、いきません。)","Vaqtim yo'qligi uchun bormayman.","ので","","4-darsda 「から」 ""~dan"" (boshlanish nuqtasi) edi; bu darsda SABAB bog'lovchisi. Sabab OLDIN, natija KEYIN keladi — o'zbek tilidagi tartib bilan bir xil. 「どうして」 savoliga javob ham 「～から」 bilan tugaydi.","[]","[{""sentence"":""きょうは忙しいですから、あしたにしましょう。(きょうはいそがしいですから、あしたにしましょう。)"",""translation"":""Bugun bandman, shuning uchun ertaga qilaylik.""},{""sentence"":""どうして行きませんか。—用事がありますから。"",""translation"":""\""Nega bormaysiz?\"" — \""Ishim borligi uchun.\""""}]","[{""word"":""ですから"",""hiragana"":""ですから"",""meaning"":""shuning uchun""}]"
"どうして","どうして","nima uchun, nega","olmosh","N5","Top 500","①","","","","","どうして行きませんか。(どうしていきませんか。)","Nega bormaysiz?","なぜ, なんで","","Uch shakl bor: 「どうして」 — neytral, 「なぜ」 — rasmiy va yozma, 「なんで」 — erkin nutq. Javob doim 「～から」 bilan tugaydi.","[]","[{""sentence"":""どうして日本語を勉強しますか。(どうしてにほんごをべんきょうしますか。)"",""translation"":""Nega yapon tilini o'rganyapsiz?""},{""sentence"":""どうしてですか。(どうしてですか。)"",""translation"":""Nima uchun?""}]","[]"
"残念です[ね]","ざんねんです[ね]","Afsus. / Achinarli ekan.","ibora","N5","Top 2000","③","","","","","行けませんか。残念ですね。(いけませんか。ざんねんですね。)","Bora olmaysizmi? Afsus.","惜しい","","Taklif rad etilganda javob sifatida ishlatiladi. O'zi rad etayotgan tomon esa 「残念ですが…」 deb boshlaydi — bu muloyimlikni oshiradi.","[{""kanji"":""残"",""meaning"":""qolmoq, qoldiq"",""kunReading"":""noko"",""onReading"":""zan"",""strokes"":10},{""kanji"":""念"",""meaning"":""fikr, tuyg'u"",""kunReading"":""-"",""onReading"":""nen"",""strokes"":8}]","[{""sentence"":""それは残念ですね。(それはざんねんですね。)"",""translation"":""Bu achinarli ekan.""},{""sentence"":""残念ですが、行けません。(ざんねんですが、いけません。)"",""translation"":""Afsuski, bora olmayman.""}]","[{""word"":""残念"",""hiragana"":""ざんねん"",""meaning"":""afsus, achinish""}]"
"すみません","すみません","Kechirasiz; rahmat (ovora bo'ldingiz)","ibora","N5","Top 100","④","","","","","すみません、時間がありませんから。(すみません、じかんがありませんから。)","Kechirasiz, vaqtim yo'qligi uchun (bora olmayman).","ごめんなさい, 失礼します","","3-darsda e'tibor tortish uchun o'rganilgan edi; bu darsda taklifni RAD ETISHDA uzr sifatida keladi. Rad javobi odatda uch qismdan iborat: 「すみません」＋ sabab (～から) ＋ 「また今度お願いします」.","[]","[{""sentence"":""すみません、また今度お願いします。(すみません、またこんどおねがいします。)"",""translation"":""Kechirasiz, boshqa safar bo'lsin.""},{""sentence"":""どうもすみません。(どうもすみません。)"",""translation"":""Juda uzr so'rayman.""}]","[{""word"":""どうもすみません"",""hiragana"":""どうもすみません"",""meaning"":""juda uzr so'rayman""}]"
"もしもし","もしもし","Allo (telefonda)","undov","N5","Top 2000","①","","","","","もしもし、ミラーですが。(もしもし、みらーですが。)","Allo, men Millerman.","","","「申します（もうします — aytaman）」 ning takrorlangan qisqartmasidan kelib chiqqan. Faqat telefonda ishlatiladi; ish qo'ng'irog'ida esa 「もしもし」 emas, darhol 「お世話になっております」 deyish odobli.","[]","[{""sentence"":""もしもし、聞こえますか。(もしもし、きこえますか。)"",""translation"":""Allo, eshityapsizmi?""},{""sentence"":""もしもし、田中さんのお宅ですか。(もしもし、たなかさんのおたくですか。)"",""translation"":""Allo, Tanakalarning uyimi?""}]","[]"
"ああ","ああ","A! / Ha-ya (tushunganda yoki eslaganda)","undov","N5","Top 1000","①","","","","","ああ、ミラーさんですか。(ああ、みらーさんですか。)","A, janob Millermisiz?","あ","","Tushunish, eslash yoki hayratni bildiradi. Qisqa 「あ」 — to'satdan payqash, cho'ziq 「ああ」 — tushunish yoki xotira.","[]","[{""sentence"":""ああ、そうですか。(ああ、そうですか。)"",""translation"":""A, shundaymi?""},{""sentence"":""ああ、わかりました。(ああ、わかりました。)"",""translation"":""A, tushundim.""}]","[]"
"いっしょにいかがですか","いっしょにいかがですか","Birga (bormaysizmi)? / Birga qilmaymizmi?","ibora","N5","Top 5000","","","","","","あした、いっしょにいかがですか。(あした、いっしょにいかがですか。)","Ertaga birga borsak-chi?","いっしょに行きませんか","","6-darsdagi 「一緒に」 ＋ 7-darsdagi 「いかがですか」. Taklifning eng muloyim shakli; 「～ませんか」 dan ham hurmatliroq eshitiladi.","[]","[{""sentence"":""コンサートへ いっしょにいかがですか。(こんさーとへいっしょにいかがですか。)"",""translation"":""Konsertga birga bormaymizmi?""},{""sentence"":""食事、いっしょにいかがですか。(しょくじ、いっしょにいかがですか。)"",""translation"":""Birga ovqatlansak-chi?""}]","[]"
"[～は]ちょっと…","[～は]ちょっと…","~ biroz qiyin... (muloyim rad javobi)","ibora","N5","Top 5000","","","","","","あしたはちょっと…。(あしたはちょっと…。)","Ertaga biroz qiyin-da...","残念ですが","いいですね","Yapon muloqotining muhim xususiyati: **gap ataylab tugatilmaydi**. 「行きません」 deb ochiq rad etish qo'pol hisoblanadi, shuning uchun 「ちょっと…」 bilan to'xtaladi. Suhbatdosh buni aniq ""yo'q"" deb tushunadi.","[]","[{""sentence"":""その日はちょっと…。(そのひはちょっと…。)"",""translation"":""U kuni biroz noqulay...""},{""sentence"":""すみません、今日はちょっと…。(すみません、きょうはちょっと…。)"",""translation"":""Kechirasiz, bugun biroz...""}]","[]"
"だめですか","だめですか","Bo'lmaydimi? / Iloji yo'qmi?","ibora","N5","Top 5000","","","","","","あしたはちょっと…。—だめですか。","""Ertaga biroz qiyin..."" — ""Bo'lmaydimi?""","いけませんか","いいですか","「だめ」 — ""yaramaydi, mumkin emas"". Rad javobidan keyin bir marta so'rash odatiy, lekin ikkinchi marta qistash qo'pol hisoblanadi.","[]","[{""sentence"":""写真はだめですか。(しゃしんはだめですか。)"",""translation"":""Rasmga olish mumkin emasmi?""},{""sentence"":""だめです。(だめです。)"",""translation"":""Mumkin emas.""}]","[{""word"":""だめ"",""hiragana"":""だめ"",""meaning"":""yaramaydi, mumkin emas""}]"
"また今度お願いします","またこんどおねがいします","Boshqa safar. / Keyingi safar bo'lsin.","ibora","N5","Top 5000","","","","","","残念ですが、また今度お願いします。(ざんねんですが、またこんどおねがいします。)","Afsuski, boshqa safar bo'lsin.","また今度","","Rad javobini yumshatuvchi ibora — ""bu safar yo'q, lekin munosabatimiz davom etsin"" degan ma'noni beradi. 「今度（こんど）」 ham ""bu safar"", ham ""keyingi safar"" degani; kontekst ajratadi.","[{""kanji"":""今"",""meaning"":""hozir"",""kunReading"":""ima"",""onReading"":""kon"",""strokes"":4},{""kanji"":""度"",""meaning"":""marta, daraja"",""kunReading"":""tabi"",""onReading"":""do"",""strokes"":9}]","[{""sentence"":""きょうはちょっと…。また今度お願いします。"",""translation"":""Bugun biroz qiyin... Keyingi safar bo'lsin.""},{""sentence"":""また今度誘ってください。(またこんどさそってください。)"",""translation"":""Keyingi safar ham taklif qiling.""}]","[{""word"":""今度"",""hiragana"":""こんど"",""meaning"":""bu safar; keyingi safar""}]"
"小沢征爾","おざわせいじ","Ozava Seyji (1935–2024), taniqli yapon dirijori","ot","N5","Boshqa","","","","","","小沢征爾のコンサートへ行きました。(おざわせいじのこんさーとへいきました。)","Ozava Seyjining konsertiga bordim.","","","Boston simfonik orkestrini 29 yil boshqargan, Vena davlat operasi bosh dirijori bo'lgan. Yaponiyani jahon klassik musiqasida tanitgan shaxs.","[]","[{""sentence"":""小沢征爾は有名な音楽家です。(おざわせいじはゆうめいなおんがくかです。)"",""translation"":""Ozava Seyji — mashhur musiqachi.""},{""sentence"":""小沢征爾を知っていますか。(おざわせいじをしっていますか。)"",""translation"":""Ozava Seyjini bilasizmi?""}]","[{""word"":""音楽家"",""hiragana"":""おんがくか"",""meaning"":""musiqachi""}]"
